epoch,acc,loss,val_acc,val_loss
27,0.7357142567634583,1.3001784086227417,0.6333333253860474,3.8034884929656982
28,0.7071428298950195,0.6600421071052551,0.7333333492279053,1.4107601642608643
29,0.7928571701049805,0.4548565149307251,0.6833333373069763,0.8219159245491028
30,0.8357142806053162,0.379079669713974,0.7166666388511658,1.3281856775283813
31,0.7642857432365417,0.4080406129360199,0.699999988079071,0.9156831502914429
32,0.8428571224212646,0.34134021401405334,0.800000011920929,1.417844533920288
33,0.6214285492897034,1.2199407815933228,0.5166666507720947,0.7391391396522522
34,0.5214285850524902,0.5211392045021057,0.5333333611488342,0.7652433514595032
35,0.5071428418159485,0.8877578377723694,0.5166666507720947,0.7532751560211182
36,0.6142857074737549,1.366619348526001,0.6166666746139526,0.7534111142158508
37,0.7928571701049805,0.38614773750305176,0.6166666746139526,1.483568787574768
38,0.7214285731315613,0.5185291767120361,0.6166666746139526,1.0353842973709106
39,0.7571428418159485,0.4479137063026428,0.6666666865348816,1.358370065689087
40,0.8428571224212646,0.3177719712257385,0.6666666865348816,0.805202305316925
41,0.8428571224212646,0.2867720127105713,0.7333333492279053,1.0982955694198608
42,0.75,0.39266344904899597,0.6666666865348816,1.662657380104065
43,0.8142856955528259,0.46505218744277954,0.75,0.8807451128959656
44,0.8500000238418579,0.3028952181339264,0.6333333253860474,1.4805853366851807
45,0.8357142806053162,0.4190230071544647,0.7333333492279053,1.1630998849868774
46,0.8142856955528259,0.5214550495147705,0.6833333373069763,0.8362913727760315
47,0.8357142806053162,0.6794343590736389,0.7166666388511658,1.9780017137527466
48,0.8571428656578064,0.442111998796463,0.75,1.2728008031845093
49,0.8714285492897034,0.3567613661289215,0.6499999761581421,2.029062271118164
50,0.7928571701049805,0.34840908646583557,0.8333333134651184,2.309502124786377
51,0.8999999761581421,0.2743771970272064,0.699999988079071,2.0926527976989746
52,0.9285714030265808,0.3494367301464081,0.7833333611488342,1.8156054019927979
53,0.8357142806053162,0.21898354589939117,0.6166666746139526,1.8782650232315063
54,0.8714285492897034,0.3034173548221588,0.5666666626930237,2.4416096210479736
55,0.8642857074737549,0.3360668122768402,0.6499999761581421,4.8968706130981445
56,0.8357142806053162,0.48632365465164185,0.6833333373069763,1.8467183113098145
57,0.8714285492897034,0.22321492433547974,0.7333333492279053,1.719804286956787
58,0.8785714507102966,0.20302022993564606,0.6833333373069763,3.1115968227386475
59,0.8999999761581421,0.11626404523849487,0.7166666388511658,2.666975736618042
60,0.8999999761581421,0.13548609614372253,0.6666666865348816,2.818502902984619
61,0.9285714030265808,0.084576316177845,0.699999988079071,2.9307520389556885
62,0.9285714030265808,0.18167711794376373,0.7333333492279053,3.172489881515503
63,0.8999999761581421,0.21201077103614807,0.699999988079071,2.955024242401123
64,0.9142857193946838,0.23314325511455536,0.6666666865348816,4.548031806945801
65,0.8214285969734192,0.6837744116783142,0.6499999761581421,3.436009407043457
66,0.8928571343421936,0.2283569574356079,0.6166666746139526,3.179621458053589
67,0.8357142806053162,0.8522429466247559,0.5666666626930237,3.399571657180786
68,0.8571428656578064,0.418730765581131,0.6166666746139526,3.4143099784851074
69,0.9428571462631226,0.3494141697883606,0.6333333253860474,3.933444023132324
70,0.9214285612106323,0.9689539074897766,0.5333333611488342,2.5297889709472656
71,0.8214285969734192,0.6713745594024658,0.4833333194255829,1.0404878854751587
72,0.5357142686843872,0.5260545611381531,0.4833333194255829,1.9806430339813232
73,0.5357142686843872,0.6105483174324036,0.4833333194255829,0.6711587309837341
74,0.6285714507102966,0.4474544823169708,0.6333333253860474,4.575374126434326
75,0.8714285492897034,0.3571670949459076,0.6499999761581421,3.534726142883301
76,0.9357143044471741,0.3072555363178253,0.6499999761581421,5.136492729187012
77,0.9785714149475098,0.07932321727275848,0.6499999761581421,5.038121223449707
78,0.9857142567634583,0.055039066821336746,0.6666666865348816,5.16387939453125
79,0.9714285731315613,0.07756571471691132,0.6833333373069763,6.011755466461182
80,0.949999988079071,0.10695873200893402,0.6666666865348816,4.548562526702881
